Q,Pgen,Ppost
2.1678734,4.616342055441541e-14,1.0007645066822627e-13
1.2001024,2.119946675067224e-14,2.544153195360104e-14
1.1511797,4.031633158264743e-12,4.64113413388314e-12
1.6298248,9.569283177001898e-14,1.5596254634133106e-13
2.5290184,4.9795024253673846e-11,1.259325326705375e-10
1.4131376,5.015934030534638e-12,7.0882047525648415e-12
1.2769307,2.4893391293811674e-08,3.178713531655967e-08
0.512255,1.0378299930101947e-20,5.316336165498569e-21
1.8466003,9.190236288657037e-14,1.6970693033603513e-13
4.4177556,1.2148541518973311e-144,5.366928737332326e-144
1.0815068,6.874236494593046e-19,7.434533845978593e-19
13.949564,5.491121908248196e-13,7.659875638165096e-12
2.504365,1.0465248991943555e-15,2.6208802949978484e-15
3.1830564,4.293595157825028e-21,1.3666755350862873e-20
3.6355336,2.4050339060316203e-13,8.743581505356326e-13
1.4633908,4.195740133888038e-13,6.140007625158355e-13
2.9455466,2.5030438900168417e-14,7.372832487583897e-14
1.956264,4.537487467439528e-10,8.87652346927188e-10
2.3034883,0.0,0.0
0.75614655,0.0,0.0
2.700684,1.4266803008185919e-11,3.853012762241266e-11
2.80652,4.8336344240783914e-14,1.3565691612321742e-13
2.6377451,3.995469792977534e-15,1.0539031036366441e-14
0.5806486,5.614448923831762e-10,3.260021913318478e-10
1.3572042,3.5061383585371566e-14,4.7585457019110786e-14
30.779673,3.0051960879315467e-12,9.249895175349366e-11
1.4351064,1.4383622104929578e-09,2.0642028090141946e-09
0.93955225,8.502000110781119e-12,7.988073312535921e-12
0.74702084,3.3639041341450924e-11,2.5129064941377075e-11
0.7737633,4.288787034578664e-14,3.3185060045340167e-14
0.8463952,3.5030367880431176e-13,2.964953503663207e-13
1.9316666,1.396877320784768e-17,2.698301282493169e-17
6.1277266,6.791629667545673e-16,4.1617249464666644e-15
7.188844,1.0506848715309182e-08,7.553209848881914e-08
1.4962242,4.293308454853858e-12,6.423751857791308e-12
0.92512673,3.755520707766294e-47,3.474332597064778e-47
1.705223,0.0,0.0
1.4245138,1.6551998579057888e-14,2.3578550672076357e-14
0.43510005,4.481784592233492e-16,1.9500246947042225e-16
1.5924454,6.718218676280526e-09,1.0698396249440405e-08
2.661001,2.217282969490144e-12,5.900192125983015e-12
2.0340035,2.687182685064649e-12,5.465738976269102e-12
3.1515193,1.677960227797319e-14,5.2881240401084225e-14
1.3548911,4.2311272080307495e-14,5.732716435427033e-14
2.7950854,4.4323954300688066e-11,1.238892388722777e-10
1.2145737,2.934140380529935e-11,3.563729858479598e-11
1.4616967,5.754253659438879e-16,8.410973837951351e-16
0.59701854,2.906137203281747e-12,1.7350177898684616e-12
0.9627671,1.5158814826390344e-11,1.4594408556320728e-11
3.5207388,4.264194753224e-11,1.50131160894398e-10
1.3368851,3.9320388616607307e-13,5.256684145709841e-13
1.0183393,6.52025528070808e-10,6.639832043937381e-10
0.60152864,2.0495990304753632e-12,1.2328925266969583e-12
1.321833,1.260851323736206e-10,1.666634906075692e-10
2.3130379,7.987002486578678e-18,1.8474239237726193e-17
1.7080209,3.681484086167986e-14,6.288051856150608e-14
2.5189445,1.4315754743540593e-15,3.606059170145874e-15
0.96273047,1.0193556840559121e-10,9.813647740759252e-11
1.1187813,7.219512046662499e-13,8.077055276530312e-13
1.9224923,8.257403888067261e-10,1.5874795109581101e-09
2.4100504,5.559206789764591e-14,1.339796850371998e-13
2.1523685,8.377238159707233e-19,1.8030903913386124e-18
2.99722,1.717011396460805e-11,5.146260965295001e-11
2.5077858,3.386175652516373e-15,8.491803207931199e-15
5.5788903,2.540312403511896e-12,1.4172124286972435e-11
0.2857432,1.0228288053738913e-10,2.922663827929916e-11
2.294462,3.689711149257295e-14,8.465901895876909e-14
1.6226025,1.202534192383503e-16,1.9512349421248668e-16
0.891614,9.185704140908565e-16,8.190102594418954e-16
0.8295826,4.0566753071609787e-10,3.3653471350159e-10
1.4457636,1.616146625799927e-14,2.3365659443724715e-14
2.1142743,1.4317049793462209e-11,3.027016990587512e-11
1.0839275,4.633551327030528e-18,5.0224337624150325e-18
1.4258962,6.96383763785324e-116,9.92970940068385e-116
3.2057035,6.680494032068776e-13,2.14156830798428e-12
8.470587,7.306698249955869e-14,6.189202157765724e-13
0.39645156,1.5234436594871374e-15,6.039716194023239e-16
0.4887783,8.737061495525899e-18,4.2704860047793e-18
0.6358188,8.517117591669992e-14,5.415343311725614e-14
1.6004199,2.5547029791456492e-12,4.088597432662152e-12
1.3295275,2.0031161752716537e-11,2.6631980352931735e-11
3.9415488,6.411591429831394e-10,2.5271600662209942e-09
0.7271005,1.2525606585316969e-17,9.107374704816996e-18
0.5287586,5.388667628200759e-14,2.849304272563986e-14
5.117852,1.5119181605049931e-15,7.737773700589317e-15
0.586691,5.997570983335697e-13,3.5187210492464643e-13
5.84489,1.9139214414321556e-15,1.1186660518976184e-14
1.1900057,6.733941068123566e-15,8.01342798555778e-15
0.73105973,1.2331887322449365e-13,9.015346216993204e-14
2.018867,3.081550871659062e-10,6.221241412421238e-10
2.7278712,2.76852962689465e-08,7.552192179021192e-08
11.906011,5.98279922975084e-11,7.123127121308756e-10
1.4462179,1.3943709868643658e-21,2.016564272850359e-21
2.457325,1.0231974141177311e-11,2.5143285669115496e-11
1.9173955,2.6378308449424404e-12,5.05776491938352e-12
6.2752914,2.315656183981293e-16,1.453141743596934e-15
0.81976724,8.773091209685145e-11,7.191892738364827e-11
1.953497,1.2124417439864654e-10,2.368501372832922e-10
5.4367194,1.6233463291687887e-16,8.825678509236216e-16
2.258649,3.334316602331419e-13,7.531051228961756e-13
1.9857994,4.660837025983851e-12,9.255487517915058e-12
1.4806268,1.0187127989275081e-13,1.508333493515685e-13
3.466845,8.00897432608661e-10,2.7765872882264627e-09
1.6956471,2.5220683624559826e-15,4.276537956441525e-15
0.6353713,3.4859793945926166e-13,2.2148913552320826e-13
3.7147186,6.741453503377838e-16,2.5042602586861953e-15
0.7101804,2.137893990921244e-15,1.5182904134826653e-15
6.0101504,6.551137488425285e-17,3.9373321809993977e-16
2.3122585,0.0,0.0
3.9342275,4.9448213382718795e-17,1.9454051926376182e-16
3.10051,4.075065733658058e-08,1.2634781576897447e-07
1.5375246,4.432446918915577e-17,6.814996091613193e-17
3.3374045,6.296105504491952e-16,2.101265077716547e-15
0.4055199,3.356678794299314e-11,1.3612000580800422e-11
4.3776956,9.515044012612268e-14,4.165396593154972e-13
0.6008758,1.1102160602660681e-12,6.671019577092898e-13
2.688252,1.8411147752062258e-16,4.94938042549191e-16
